Traceback (most recent call last):
  File "train_simple_class.py", line 11, in <module>
    import tensorflow as tf
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/tensorflow/__init__.py", line 24, in <module>
    from tensorflow.python import *
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/tensorflow/python/__init__.py", line 77, in <module>
    from tensorflow.python.estimator import estimator_lib as estimator
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/tensorflow/python/estimator/estimator_lib.py", line 32, in <module>
    from tensorflow.python.estimator.inputs import inputs
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/tensorflow/python/estimator/inputs/inputs.py", line 22, in <module>
    from tensorflow.python.estimator.inputs.numpy_io import numpy_input_fn
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/tensorflow/python/estimator/inputs/numpy_io.py", line 22, in <module>
    from tensorflow.python.estimator.inputs.queues import feeding_functions
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/tensorflow/python/estimator/inputs/queues/feeding_functions.py", line 40, in <module>
    import pandas as pd
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/pandas/__init__.py", line 40, in <module>
    import pandas.core.config_init
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/pandas/core/config_init.py", line 502, in <module>
    import xlsxwriter  # noqa
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/xlsxwriter/__init__.py", line 3, in <module>
    from .workbook import Workbook
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/xlsxwriter/workbook.py", line 23, in <module>
    from .worksheet import Worksheet
  File "/home/luochao/anaconda2/lib/python2.7/site-packages/xlsxwriter/worksheet.py", line 132, in <module>
    cell_string_tuple = namedtuple('String', 'string, format')
  File "/home/luochao/anaconda2/lib/python2.7/collections.py", line 386, in namedtuple
    exec class_definition in namespace
  File "<string>", line 1, in <module>
KeyboardInterrupt
/home/luochao/anaconda2/lib/python2.7/site-packages/h5py/__init__.py:34: FutureWarning: Conversion of the second argument of issubdtype from `float` to `np.floating` is deprecated. In future, it will be treated as `np.float64 == np.dtype(float).type`.
  from ._conv import register_converters as _register_converters
Using TensorFlow backend.
2018-10-26 17:12:58.448760: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2018-10-26 17:12:58.448909: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2018-10-26 17:12:58.448936: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2018-10-26 17:12:58.448957: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2018-10-26 17:12:58.448981: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2018-10-26 17:12:58.809406: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties: 
name: Tesla M40
major: 5 minor: 2 memoryClockRate (GHz) 1.112
pciBusID 0000:08:00.0
Total memory: 11.17GiB
Free memory: 11.06GiB
2018-10-26 17:12:58.809475: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0 
2018-10-26 17:12:58.809491: I tensorflow/core/common_runtime/gpu/gpu_device.cc:986] 0:   Y 
2018-10-26 17:12:58.809509: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla M40, pci bus id: 0000:08:00.0)
start to train ResidualAttentionModel
load data from pickle Muti heart cut
build graph...
('x_First', <bound method Tensor.get_shape of <tf.Tensor 'conv2d/BiasAdd:0' shape=(?, 128, 128, 32) dtype=float32>>)
('x_module_input.shape', TensorShape([Dimension(None), Dimension(64), Dimension(64), Dimension(128)]))
check shape of data...
train_X: (395, 128, 128, 1)
EPOCH: 36, Training cost: 0.000213697028812, Validation cost: 0.0945284441113, Validation Accuracy: 0.962025316456 
EPOCH: 37, Training cost: 0.000175092645804, Validation cost: 0.0916905254126, Validation Accuracy: 0.962025316456 
EPOCH: 38, Training cost: 0.000206742202863, Validation cost: 0.0933325067163, Validation Accuracy: 0.962025316456 
EPOCH: 39, Training cost: 0.000496792374179, Validation cost: 0.121707744896, Validation Accuracy: 0.949367088608 
EPOCH: 40, Training cost: 0.000729986757506, Validation cost: 0.0951052010059, Validation Accuracy: 0.974683544304 
EPOCH: 41, Training cost: 0.000115064278361, Validation cost: 0.0933665931225, Validation Accuracy: 0.974683544304 
EPOCH: 42, Training cost: 0.000121250028315, Validation cost: 0.0930656865239, Validation Accuracy: 0.974683544304 
EPOCH: 43, Training cost: 9.3391383416e-05, Validation cost: 0.0927637666464, Validation Accuracy: 0.974683544304 
EPOCH: 44, Training cost: 0.000109746346425, Validation cost: 0.0928756520152, Validation Accuracy: 0.974683544304 
save model...
